rowname,seqnames,start,end,width,strand,geneID,geneName,geneBiotype,broadClass,baseMean,baseVar,allZero,dispGeneEst,dispGeneIter,dispFit,dispersion,dispIter,dispOutlier,dispMAP,Intercept,condition_B_vs_A,SE_Intercept,SE_condition_B_vs_A,WaldStatistic_Intercept,WaldStatistic_condition_B_vs_A,WaldPvalue_Intercept,WaldPvalue_condition_B_vs_A,betaConv,betaIter,deviance,maxCooks
gene071,X,11111301,11123078,11778,+,ENSG00000004961,HCCS,protein_coding,coding,21.9212503845393,138.833928209001,FALSE,0.168678349992247,8,0.301057563956583,0.237104693691651,9,FALSE,0.237104693691651,4.90314254298852,-1.10389584352419,0.30608175017279,0.446629801008075,16.0190620323511,-2.47161259959058,9.40583977676607e-58,0.0134505185684878,TRUE,3,87.1264197465077,0.290951357745134
gene072,17,7225341,7234545,9205,-,ENSG00000004975,DVL2,protein_coding,coding,16.2716420899801,271.2059754816,FALSE,1.21169731728173,9,0.368515401770948,0.729173825279181,10,FALSE,0.729173825279181,3.27332598577766,1.2429487390934,0.536969927409533,0.745389404906383,6.09592049515499,1.66751597341192,1.08809486350403e-09,0.0954118508913026,TRUE,5,91.0507050060166,0.266764594511771
gene073,16,2852727,2858170,5444,-,ENSG00000005001,PRSS22,protein_coding,coding,3.20799584669778,51.9234660984793,FALSE,1.74988942396636,9,1.43439958015937,1.57648167767834,8,FALSE,1.57648167767834,2.41328715408335,-2.2745674118533,0.781734665675894,1.20650664621849,3.08709241133218,-1.8852506274892,0.00202124749824408,0.0593960085041424,TRUE,7,50.7684457886918,8.18720058954636
gene074,19,18831938,18868236,36299,+,ENSG00000005007,UPF1,protein_coding,coding,289.73046498722,9788.9516467661,FALSE,0.113280279952887,6,0.121469770485581,0.116089362049486,7,FALSE,0.116089362049486,8.21698806317467,-0.0779255682794987,0.203521104045175,0.287844217187137,40.3741327059172,-0.27072132642094,0,0.786605373006063,TRUE,3,142.377541770185,0.527040428442005
gene075,7,26667062,26995239,328178,-,ENSG00000005020,SKAP2,protein_coding,coding,21.9835020425634,129.050244964419,FALSE,0.0971911753125045,4,0.300507390660693,0.198010528601354,11,FALSE,0.198010528601354,4.89353250946522,-1.06506706475546,0.283197437870629,0.414679583782093,17.2795790324229,-2.568409698499,6.70354944449144e-67,0.0102166326954814,TRUE,3,84.0956069832302,0.598879734665445
gene076,X,119468400,119471319,2920,+,ENSG00000005022,SLC25A5,protein_coding,coding,3.67264144813044,12.7832811633155,FALSE,1.34312769700202,9,1.26643400309822,1.29730830229236,8,FALSE,1.29730830229236,1.70362853744809,0.330124234246181,0.745035944948886,1.04170448725047,2.28663938833846,0.316907758665348,0.0222168802022441,0.751313594685128,TRUE,5,59.0601561099721,0.238963334878668
gene077,4,109560205,109688726,128522,+,ENSG00000005059,MCUB,protein_coding,coding,2.02979582003089,6.25927757861385,FALSE,1.08673006513519,8,2.2050255875981,1.75550437493205,9,FALSE,1.75550437493205,1.40359024571333,-0.905609755596426,0.85924942964559,1.25672086150469,1.63350733475873,-0.720613290776544,0.102362339361926,0.471147474262036,TRUE,5,47.2285363280295,0.799324398817143
gene078,7,27181510,27185223,3714,-,ENSG00000005073,HOXA11,protein_coding,coding,87.0114069520491,4553.3871549234,FALSE,0.1263708718553,6,0.155717754302286,0.139755254215502,6,FALSE,0.139755254215502,5.26785470534681,1.81434996300003,0.239502480036687,0.329029758037964,21.9949902169693,5.51424276581904,3.2160216487617e-107,3.50284815645183e-08,TRUE,3,111.330476979154,0.480317353452128
gene079,7,102473118,102478907,5790,-,ENSG00000005075,POLR2J,protein_coding,coding,1.33456074991802,16.2321487661708,FALSE,12,6,3.29810509965751,12,12,TRUE,4.90844547465113,-1.50089183704996,2.73107286712026,2.20373167163863,3.02634479468642,-0.681068324408998,0.902432819920392,0.49582825882057,0.366826993311689,TRUE,7,26.6975644042781,6.81808188525986
gene080,17,5440912,5469060,28149,-,ENSG00000005100,DHX33,protein_coding,coding,10.4207724727327,30.5571536943623,FALSE,0.00558655416100546,71,0.515475660641885,0.281461065865584,11,FALSE,0.281461065865584,2.60214244095557,1.28329053940728,0.392409691794719,0.523258590590069,6.63118800418626,2.45249779456107,3.32995774539501e-11,0.014186824907502,TRUE,3,69.1503909971669,0.268382894099047
gene081,17,43640388,43661954,21567,-,ENSG00000005102,MEOX1,protein_coding,coding,5.63978311399239,46.7194651454339,FALSE,1.56646239042697,6,0.861946146603681,1.17236190042597,7,FALSE,1.17236190042597,2.59872998710642,-0.214294410909652,0.680568756456658,0.965727211542852,3.81846795412202,-0.221899526438003,0.000134283023710319,0.824392099190274,TRUE,5,68.026478449119,0.760151858283489
gene082,7,11370357,11832198,461842,-,ENSG00000005108,THSD7A,protein_coding,coding,26.455579112973,374.986186316336,FALSE,0.208431234326642,7,0.267757797194832,0.237203001842384,8,FALSE,0.237203001842384,5.22540154045166,-1.26914642228995,0.30237560879408,0.441395318247019,17.2811608756783,-2.87530558169558,6.52219763990424e-67,0.00403636640023424,TRUE,3,91.3589007407032,1.25712537414787
gene083,17,34980494,35009743,29250,+,ENSG00000005156,LIG3,protein_coding,coding,65.4823565665545,993.934916548082,FALSE,0.225199596643057,9,0.171810685973581,0.199189359787414,8,FALSE,0.199189359787414,6.28594214801288,-0.559837216753419,0.27107777468422,0.385710659445594,23.1887035199969,-1.45144346686739,5.91997870557411e-119,0.146656413508917,TRUE,3,114.09948151578,0.203214043439955
gene084,12,47661249,47706061,44813,-,ENSG00000005175,RPAP3,protein_coding,coding,12.0117184025286,84.8279568501776,FALSE,0.320706457654472,8,0.461342778716574,0.390144893730725,7,FALSE,0.390144893730725,2.85237329470789,1.21883859976072,0.427454032796642,0.580993799722583,6.67293574480063,2.09785130296175,2.50736193409217e-11,0.0359182829090757,TRUE,3,77.8143972294591,0.589547101269174
gene085,16,20610243,20797581,187339,+,ENSG00000005187,ACSM3,protein_coding,coding,32.9331783297489,1064.59273498574,FALSE,0.552699738936294,7,0.236093202030723,0.37468872133806,10,FALSE,0.37468872133806,3.65838059362484,2.07655085453516,0.396329420024745,0.541487401962426,9.23065613800869,3.83490150834434,2.68979111695012e-20,0.000125614619961791,TRUE,4,100.955003708745,0.265628561240418
gene086,16,20806429,20849668,43240,+,ENSG00000005189,REXO5,protein_coding,coding,15.4488248766215,69.3100778641963,FALSE,0.265659492124789,7,0.382456189681406,0.323628167606527,7,FALSE,0.323628167606527,4.00687141208486,-0.114700383969274,0.365443728576256,0.517578663999701,10.9644005321842,-0.221609567679822,5.66748856822584e-28,0.824617833752178,TRUE,3,83.8221641002903,0.298030430170801
gene087,16,57428169,57447528,19360,-,ENSG00000005194,CIAPIN1,protein_coding,coding,1.88926412255065,8.83296150082123,FALSE,1.2859091364743,6,2.36110299615782,2.02223929007516,11,FALSE,2.02223929007516,1.79305854334823,-3.35604605553256,0.894561988286513,1.48173101686921,2.00439831652443,-2.26494958755986,0.045027409516296,0.0235157732881762,TRUE,5,38.7594845073019,0.562408707319436
gene088,19,2328615,2354806,26192,+,ENSG00000005206,SPPL2B,protein_coding,coding,1.94657517071374,4.53991302600961,FALSE,1e-08,9,2.29473093889962,1.24420536556057,12,FALSE,1.24420536556057,1.70867219523396,-2.37673549893156,0.732318633709677,1.22007882325999,2.33323599398039,-1.94801799164176,0.0196357626804802,0.0514128104010401,TRUE,4,42.7237894399585,0.121669286134193
gene089,9,35104112,35116341,12230,-,ENSG00000005238,FAM214B,protein_coding,coding,7.59671441783828,59.393990139258,FALSE,0.799310174860066,6,0.667410961811483,0.733134144290833,7,FALSE,0.733134144290833,2.99873174462422,-0.15250513604985,0.545096113350836,0.772674498754492,5.50128990315176,-0.197373067566848,3.7702269293088e-08,0.843535604023026,TRUE,5,74.2173065196958,1.21463911600356
gene090,17,48026167,48038030,11864,-,ENSG00000005243,COPZ2,protein_coding,coding,30.726005400315,331.578820510267,FALSE,0.145720394815939,8,0.245383024128412,0.193355693967953,10,FALSE,0.193355693967953,4.26148372982877,1.14080853278079,0.291400637345287,0.399672652674898,14.6241400453056,2.85435724747658,1.97044831768732e-48,0.00431240075073291,TRUE,3,92.400180810627,0.151204602545419
gene091,7,107044649,107161811,117163,+,ENSG00000005249,PRKAR2B,protein_coding,coding,184.887115541872,7161.16977667624,FALSE,0.0975335536004664,6,0.12980563910581,0.111752809298791,7,FALSE,0.111752809298791,7.92628301109724,-0.94290730462235,0.200432635806383,0.285534544904522,39.5458702581449,-3.30225298987078,0,0.000959115213377898,TRUE,3,129.398581779882,0.163964717123677
gene092,X,11758159,11775753,17595,+,ENSG00000005302,MSL3,protein_coding,coding,2.41599972157049,6.62069991155257,FALSE,1.61428965415369,6,1.86961388765681,1.77073570457571,9,FALSE,1.77073570457571,1.20841775972249,0.124207080906947,0.873113678039498,1.22748206271558,1.38403256084121,0.101188509942183,0.166348484859448,0.919400817639103,TRUE,5,50.6439993247576,0.173888504399932
gene093,16,3725054,3880726,155673,-,ENSG00000005339,CREBBP,protein_coding,coding,9.82589088434314,49.142781115072,FALSE,0.442740095834333,10,0.540219635271253,0.497039418391825,8,FALSE,0.497039418391825,2.84312364472975,0.801268257394644,0.469152212349832,0.64709666539967,6.06013052883085,1.23825125400662,1.36011128947429e-09,0.215622912277551,TRUE,4,76.9435837079407,0.13429949296154
gene094,17,58301228,58328760,27533,-,ENSG00000005379,TSPOAP1,protein_coding,coding,5.91753289873838,34.025684621041,FALSE,0.981285735452204,7,0.826500620099092,0.898331167530228,8,FALSE,0.898331167530228,2.20312313017923,0.651096670853096,0.621235454455575,0.861907129013532,3.5463576883421,0.75541395231095,0.000390595646729648,0.450000644242046,TRUE,5,68.7153570522802,0.787973930611382
gene095,17,58269856,58280935,11080,-,ENSG00000005381,MPO,protein_coding,coding,123.368207454858,11042.3797791014,FALSE,0.204392798437564,6,0.141292715296825,0.172723459146873,9,FALSE,0.172723459146873,5.25294294149829,2.4515622271253,0.262469643317665,0.361079633660008,20.0135256599587,6.78953338429963,4.19875350683282e-89,1.12496798071855e-11,TRUE,3,121.042487010016,0.138690402982803
gene096,7,95297676,95324707,27032,-,ENSG00000005421,PON1,protein_coding,coding,2.1886186493935,3.63851040301154,FALSE,0.412351724721843,5,2.0527601749567,1.3010252159952,10,FALSE,1.3010252159952,1.47956414628997,-0.815009651680742,0.757638990343094,1.1099961448869,1.95286167310364,-0.73424547953163,0.0508359882653444,0.462799139721335,TRUE,4,48.8146139937856,0.369623420431046
gene097,2,75652000,75710989,58990,-,ENSG00000005436,GCFC2,protein_coding,coding,69.1112165779981,1647.41763523246,FALSE,0.180889514165655,6,0.168395548730069,0.174469555727718,8,FALSE,0.174469555727718,5.20357610415488,1.45998629390156,0.264212763265969,0.365464166777427,19.6946432103915,3.99488219809718,2.39679554954707e-86,6.47264279994203e-05,TRUE,3,111.393986268069,0.509703141023723
gene098,2,74421678,74425755,4078,+,ENSG00000005448,WDR54,protein_coding,coding,1.44468295129489,6.2712413627368,FALSE,3.01792699751303,4,3.05484281930348,3.04209397841812,8,FALSE,3.04209397841812,0.197102376672629,0.603830213920628,1.16350710179286,1.61156594631665,0.169403673057871,0.374685389264229,0.865479134579358,0.70789445966292,TRUE,6,39.2677406270838,1.42713777904733
gene099,7,87345681,87399795,54115,+,ENSG00000005469,CROT,protein_coding,coding,21.3854357137472,141.794247847872,FALSE,0.295662036602762,7,0.305925467447087,0.300717656793924,7,FALSE,0.300717656793924,4.65363004447543,-0.517865799510085,0.343383442987726,0.490789070415131,13.552284303474,-1.05516978825965,7.68023386629303e-42,0.291347678848427,TRUE,4,91.1469546918632,1.72614016630903
gene100,7,87401697,87480435,78739,-,ENSG00000005471,ABCB4,protein_coding,coding,6.19071375304995,37.9642848665001,FALSE,0.903294515857022,5,0.794740682615755,0.848411432816306,6,FALSE,0.848411432816306,2.2368094250504,0.70518178919146,0.605723951066433,0.838963539109841,3.69278682329185,0.84053925625859,0.000221809950161954,0.400606100695616,TRUE,4,69.4852700124036,0.268856052230055
gene101,7,105014179,105114361,100183,+,ENSG00000005483,KMT2E,protein_coding,coding,9.28855128055688,22.9485068495257,FALSE,0.176822631440122,4,0.565294564460174,0.366511158012764,11,FALSE,0.366511158012764,3.21016205707976,0.00753134594486323,0.405108755264748,0.571387089623882,7.92419816990093,0.0131808122402989,2.29623176875274e-15,0.989483537926345,TRUE,3,71.8656739716803,0.415440167554007
gene102,7,75842602,75888926,46325,+,ENSG00000005486,RHBDD2,protein_coding,coding,13.4040269800762,114.69425285743,FALSE,0.962263664529629,8,0.424512428566249,0.650633484857872,8,FALSE,0.650633484857872,3.42096227743158,0.587185311295544,0.507591396872098,0.709731859583595,6.73959861911054,0.82733401828692,1.58824764783029e-11,0.408047767406084,TRUE,5,87.3980307426377,0.422683050787108
gene103,16,981808,986979,5172,+,ENSG00000005513,SOX8,protein_coding,coding,153.86706172749,3121.94936704537,FALSE,0.0872960050527171,5,0.134449733345729,0.107467350967969,6,FALSE,0.107467350967969,6.9611153917149,0.555328519373716,0.200065617424057,0.281240494330029,34.7941614423441,1.97456813854854,2.98067307735897e-265,0.0483171777680605,TRUE,3,124.867905173355,0.208972481580842
gene104,6,82169983,82247754,77772,-,ENSG00000005700,IBTK,protein_coding,coding,35.6779735392679,324.989073945686,FALSE,0.22383830770098,5,0.226144030766771,0.224948420032312,5,FALSE,0.224948420032312,5.22262228689965,-0.134666600956989,0.295292354614983,0.418171514181861,17.6862766857244,-0.322036763361223,5.34955251106492e-70,0.747424843693233,TRUE,3,100.513778416095,0.632568120902179
gene105,11,3339261,3379222,39962,-,ENSG00000005801,ZNF195,protein_coding,coding,76.1186424146633,1516.38273207325,FALSE,0.0751761190871408,6,0.162722327456846,0.114464769813948,10,FALSE,0.114464769813948,5.47615689372373,1.27529819000539,0.217702231048526,0.300239050494684,25.1543443875092,4.24760932298501,1.26669473998554e-139,2.16063740559014e-05,TRUE,3,106.586948754369,0.341633285655307
gene106,13,77044655,77327050,282396,-,ENSG00000005810,MYCBP2,protein_coding,coding,0.973136495395563,1.40468691713309,FALSE,0.669199824020717,31,4.4833714924048,2.93726059301489,11,FALSE,2.93726059301489,0.216077693731553,-0.568804566549462,1.14607264866267,1.65858189678953,0.188537518964168,-0.342946325201355,0.850455306964462,0.731638840249399,TRUE,5,36.5047612989989,0.481991965660975
gene107,13,76992598,77027195,34598,-,ENSG00000005812,FBXL3,protein_coding,coding,21.1617636858651,217.430823242893,FALSE,0.489994872544008,9,0.308030469367669,0.399212851562773,10,FALSE,0.399212851562773,4.4256434154501,-0.0439433001918862,0.392946749979149,0.555530733459917,11.2627052283419,-0.079101474581256,2.00507445916879e-29,0.936951910644204,TRUE,4,94.9268336756906,0.167845413235342
gene108,16,30472658,30523185,50528,+,ENSG00000005844,ITGAL,protein_coding,coding,9.93000312110937,34.7641146782464,FALSE,0.197848675320711,8,0.535675081570312,0.374898313644618,11,FALSE,0.374898313644618,3.73876130013242,-1.04080125399739,0.394564623107887,0.579860630529947,9.47566274615075,-1.79491622503528,2.65072619323157e-21,0.0726670484568234,TRUE,4,72.8342493102849,0.255995443751835
gene109,17,50094737,50112152,17416,+,ENSG00000005882,PDK2,protein_coding,coding,22.4235037810473,53.4218555288534,FALSE,0.0801216655058356,8,0.296705804615422,0.187536071121219,10,FALSE,0.187536071121219,4.34123047675154,0.279199143533472,0.286244978424945,0.400394587050626,15.1661367149182,0.69730998510769,5.92639218022845e-52,0.485608820540337,TRUE,3,85.0543915451691,0.166313556297007
gene110,17,50055968,50090481,34514,+,ENSG00000005884,ITGA3,protein_coding,coding,165.8200699944,1616.79915837188,FALSE,0.0614473986692578,6,0.132454446911318,0.0915043073683144,11,FALSE,0.0915043073683144,7.28986376699008,0.162780082991079,0.184198589195098,0.259889444750652,39.5761107554893,0.626343571387658,0,0.531089613127492,TRUE,3,124.158759293415,0.190952803311306
gene111,X,24149173,24216255,67083,+,ENSG00000005889,ZFX,protein_coding,coding,11.4330090237435,74.0674958642428,FALSE,0.241203110077634,9,0.479290347106011,0.361955650842293,9,FALSE,0.361955650842293,4.06432093178231,-1.4458092581088,0.382117785761484,0.570035468738118,10.6363039963789,-2.53634964383773,2.01983264692047e-26,0.011201483277777,TRUE,3,74.8219754518066,0.178392453849782
gene112,X,120427827,120469365,41539,-,ENSG00000005893,LAMP2,protein_coding,coding,5.587465777726,28.0816929017686,FALSE,1.13474783877334,7,0.869017118797151,0.981102266907506,7,FALSE,0.981102266907506,2.3263554821094,0.299024559652591,0.639189692148297,0.895554250628202,3.63953848237225,0.333898878200662,0.000273127119984398,0.738455866323084,TRUE,5,67.9936167962252,2.0533775165636
gene113,17,44372180,44389505,17326,-,ENSG00000005961,ITGA2B,protein_coding,coding,4.14806945298647,13.1573450466427,FALSE,0.826717081414737,8,1.13351992169712,1.00585613365916,10,FALSE,1.00585613365916,1.41069520877435,1.08305500489334,0.691100781732421,0.940603573753235,2.04122936344838,1.15144683171008,0.0412280343592393,0.249548456713987,TRUE,6,60.3017970368576,0.291800980388295
gene114,7,95478444,95540232,61789,+,ENSG00000005981,ASB4,protein_coding,coding,16.0553357832556,176.304944137401,FALSE,0.312178424985366,5,0.372041782429989,0.341489182787023,8,FALSE,0.341489182787023,3.30719375588001,1.16418415605188,0.391188230639264,0.535036318343511,8.45422611635204,2.17589744123583,2.80944415836935e-17,0.0295629301866899,TRUE,3,83.8722945559582,0.781202553132599
gene115,16,19501689,19522145,20457,-,ENSG00000006007,GDE1,protein_coding,coding,134.399369724066,2380.49747520253,FALSE,0.120865989744519,6,0.138459160789931,0.128754265534324,7,FALSE,0.128754265534324,7.06075658551616,0.0188410548051103,0.217318447706234,0.307106887588166,32.4903691335985,0.0613501538603602,1.45853590139761e-231,0.951080348989548,TRUE,3,125.198748361137,0.770207951007535
gene116,19,18588685,18592336,3652,+,ENSG00000006015,REX1BD,protein_coding,coding,279.242168137017,14452.2608870547,FALSE,0.0889140626067589,4,0.122021899526188,0.103350962525793,7,FALSE,0.103350962525793,8.51254102021574,-0.917978868614683,0.191804386394937,0.272647359047872,44.3813678102643,-3.36690907926053,0,0.00076015745905264,TRUE,3,138.205872411579,0.214319889538603
